4.337940000000000684e-01,1.753830000000000111e-01,1.388390000000000180e-01,1.428669999999999940e-01,1.448200000000000043e-01,1.548920000000000019e-01,1.708710000000000506e-01,2.148140000000000605e-01,3.327479999999999882e-01,4.228013808173500431e-307
2.730311999999999628e+00,1.694041999999999826e+00,1.365117000000000136e+00,1.364207999999999865e+00,1.363223000000000074e+00,1.371144999999999836e+00,1.366138000000000075e+00,1.408134999999999915e+00,1.485084999999999988e+00,8.344247660461256287e-308
2.900062799999999896e+01,1.782671200000000056e+01,1.377502299999999913e+01,1.365409700000000015e+01,1.338111800000000251e+01,1.350220299999999973e+01,1.349023500000000197e+01,1.377102699999999658e+01,1.353618299999999941e+01,2.781342336733445189e-309
